date,actual,Naive,ARIMA,ARIMAX,SARIMA,SARIMAX,VAR,Ridge,XGBoost
2022-11-01,6.880618098901525,7.472533972171913,7.147222746380357,7.666632576436049,6.701093517963652,6.808020806530725,6.789864221380212,6.435002370639476,3.6204214
2022-12-01,6.207862684902565,6.880618098901525,6.390887999431267,5.922464795431616,6.231069312200442,6.216610035206976,6.20477284121929,6.215193560703711,3.6698077
2023-01-01,6.1350744177162575,6.207862684902565,5.398181991852473,5.827780618997295,5.600995503123811,5.6799642237430845,5.5007143486652055,5.195160873376066,3.6698077
2023-02-01,5.787091136902944,6.1350744177162575,6.434204683195108,6.307133812382553,5.7550925230383,5.771900743669756,5.6575211713619975,5.373015464046537,3.6698077
2023-03-01,4.800623185944364,5.787091136902944,4.738409010176533,4.665279559387034,4.632931212387895,4.648703709141991,5.28437561845366,5.520408522118146,3.6698077
2023-04-01,4.831462139426179,4.800623185944364,4.63311913300746,5.023325881075594,4.60479450674312,4.542866666274119,4.09908001049148,4.345706213573012,3.6751485
2023-05-01,4.048771047486532,4.831462139426179,4.811856708207147,4.375021859256603,3.974879867700035,3.2036650950693293,4.554985867033879,4.637483007690035,3.6698077
2023-06-01,3.0244169973872026,4.048771047486532,3.128019505409304,3.668059152513708,2.7948460505699395,3.394730277361034,3.5895566489553072,3.4689931050588116,3.6698077
2023-07-01,3.234858938184804,3.0244169973872026,3.140459842789173,2.8112476222174863,3.3179867381024746,3.2541992219161844,2.5318217223284116,2.7504465516611183,2.9647217
2023-08-01,3.654892405819865,3.234858938184804,3.1200427457413373,3.340558262664527,3.289274391556751,3.421845340144868,3.1980337497996287,3.1879647894498584,3.0423038
2023-09-01,3.620855266978573,3.654892405819865,3.6631342853344764,3.8002462182878487,3.5237291430516904,3.7285071600576862,3.73356697301506,3.6441923031374754,3.2360482
2023-10-01,3.199530640608561,3.620855266978573,3.4607836125911753,3.179203357101094,3.1321784016978365,3.1141415897060454,3.4624451610917046,3.3182436438947387,3.2441707
2023-11-01,3.0852588963602656,3.199530640608561,2.7840020507149736,3.28056092861197,2.9434074722138774,3.0524499570048356,2.962582127275701,3.0397220597392005,3.0515423
2023-12-01,3.2621195148500703,3.0852588963602656,3.2971685728094227,2.8920045122782927,3.2259379827659442,3.248019334705659,2.9230885331697465,2.7805935185179536,2.9521704
2024-01-01,3.0416133525949185,3.2621195148500703,2.9790260972175013,3.38327121381476,2.8275192463901266,2.896690898965016,3.239911127451119,3.093437315303743,3.0357554
2024-02-01,3.1082632289067824,3.0416133525949185,2.9402290280696657,2.8221206766914886,2.9244460605422202,2.995400103768467,2.893879253845887,2.9893526499842658,2.9500508
2024-03-01,3.427421970979782,3.1082632289067824,3.13644925920599,3.0918531242573906,3.2221926708670625,3.2134159199609287,3.0580422907103255,2.9276942341554753,2.9697223
2024-04-01,3.305554680124434,3.427421970979782,3.3105971389816924,3.657148033950185,3.2528945240637666,3.219345091969325,3.438500019120103,3.403022797274366,3.1574936
2024-05-01,3.192763108768659,3.305554680124434,3.1821016385126146,2.782503938976787,3.288842381661192,2.5610769470413155,3.150754059471673,3.158414460184654,3.0521307
2024-06-01,2.927000276286318,3.192763108768659,3.004026859024951,3.5223170231029224,3.0984941716566055,3.6700799215129454,3.039165844809286,3.0968737427605157,3.1977744
2024-07-01,2.899044457787703,2.927000276286318,2.8258518003036195,2.502916368996956,2.7735099650785178,2.7061602658920156,2.7800146834914474,2.898911862452919,2.7927523
2024-08-01,2.573737873641768,2.899044457787703,2.7952597977452225,2.979333169704282,2.563823715047411,2.7185144385421682,2.871283619492091,2.8202198792411304,2.6737213
